city,state,soil_type,N,P,K,temperature,humidity,ph,rainfall,season,month,label
lucknow,uttar_pradesh,alluvial,80,37,59,14.3,55.8,7.2,243.2,Kharif,7,sugarcane
siliguri,west_bengal,laterite,63,30,49,21.2,65.9,6.4,181.9,Kharif,7,maize
kochi,kerala,loamy,64,32,48,25.7,77.7,6.1,262.8,Annual,11,banana
mahendragarh,haryana,sandy_loam,37,22,44,30.0,40.7,7.3,47.6,Rabi,2,wheat
nagpur,maharashtra,black,98,53,73,20.7,54.3,6.8,127.7,Kharif,6,soybean
lucknow,uttar_pradesh,alluvial,81,56,43,27.9,45.1,6.6,233.8,Rabi,11,wheat
jaipur,rajasthan,sandy,29,21,37,41.1,18.7,7.0,103.2,Rabi,2,barley
thiruvananthapuram,kerala,laterite,63,51,39,25.5,83.7,6.5,339.4,Annual,4,coconut
amritsar,punjab,alluvial,98,54,49,12.7,63.2,6.9,127.1,Rabi,2,wheat
kochi,kerala,loamy,80,49,70,24.2,87.0,5.5,339.6,Kharif,9,rice
mahendragarh,haryana,sandy_loam,27,25,39,17.8,45.0,7.8,37.6,Rabi,2,barley
nagpur,maharashtra,black,100,50,59,31.1,35.3,6.5,62.6,Kharif,6,cotton
madurai,tamil_nadu,loamy,73,46,40,27.6,60.5,6.4,209.6,Annual,8,banana
lucknow,uttar_pradesh,alluvial,60,56,36,16.4,56.2,7.2,185.8,Rabi,12,wheat
kolkata,west_bengal,alluvial,88,55,48,33.2,81.9,6.3,200.6,Annual,7,tea
kolkata,west_bengal,alluvial,80,48,46,21.5,87.8,7.0,245.8,Annual,8,tea
chennai,tamil_nadu,clay,96,52,57,34.1,72.9,6.1,181.8,Annual,8,banana
kochi,kerala,loamy,92,50,60,24.1,79.2,6.2,365.5,Annual,1,pepper
amritsar,punjab,alluvial,88,46,39,10.4,41.7,7.1,147.2,Kharif,9,rice
ludhiana,punjab,alluvial,80,62,47,23.8,68.0,7.0,147.6,Kharif,6,rice
madurai,tamil_nadu,loamy,89,39,52,34.1,55.7,6.0,178.0,Annual,6,sugarcane
amritsar,punjab,alluvial,97,63,57,32.7,61.3,6.6,63.2,Kharif,9,maize
chennai,tamil_nadu,clay,79,50,59,26.1,81.7,7.0,138.0,Annual,12,banana
kochi,kerala,loamy,87,61,44,29.9,86.6,6.0,427.2,Annual,12,pepper
amritsar,punjab,alluvial,103,60,52,23.9,36.7,7.2,156.7,Rabi,2,wheat
nagpur,maharashtra,black,93,36,64,30.6,69.5,6.2,161.3,Kharif,9,cotton
chennai,tamil_nadu,clay,85,44,69,33.0,72.2,6.8,227.9,Annual,6,banana
nagpur,maharashtra,black,103,45,72,25.7,47.8,6.3,168.5,Kharif,6,soybean
siliguri,west_bengal,laterite,72,32,35,26.1,81.5,5.7,190.3,Annual,11,tea
thiruvananthapuram,kerala,laterite,84,31,53,31.0,77.5,5.6,209.1,Kharif,6,rice
ludhiana,punjab,alluvial,92,68,40,27.8,60.5,6.9,91.7,Kharif,8,sugarcane
jaipur,rajasthan,sandy,45,25,44,36.7,41.7,7.5,119.1,Kharif,9,pulses
amritsar,punjab,alluvial,97,48,35,7.2,46.6,6.9,102.5,Kharif,9,rice
thiruvananthapuram,kerala,laterite,58,39,56,24.5,71.3,5.6,236.2,Annual,9,coconut
ludhiana,punjab,alluvial,86,67,39,15.0,63.1,7.1,120.8,Kharif,7,rice
nagpur,maharashtra,black,72,41,73,25.3,51.4,6.4,131.8,Kharif,7,cotton
pune,maharashtra,black,52,53,39,23.6,68.5,6.4,66.4,Kharif,9,sorghum
chennai,tamil_nadu,clay,69,41,72,31.7,56.8,6.1,197.9,Kharif,8,groundnut
kochi,kerala,loamy,56,47,44,25.5,85.0,5.5,392.5,Kharif,7,rice
madurai,tamil_nadu,loamy,80,49,50,33.3,73.0,6.9,202.9,Annual,10,sugarcane
amritsar,punjab,alluvial,79,57,43,9.8,45.9,7.1,103.2,Kharif,8,rice
nagpur,maharashtra,black,89,41,62,31.6,45.1,6.7,101.9,Kharif,6,soybean
jodhpur,rajasthan,sandy,51,30,35,43.0,27.2,8.2,72.2,Kharif,8,millets
chennai,tamil_nadu,clay,62,39,67,24.0,76.5,6.4,105.0,Annual,9,banana
lucknow,uttar_pradesh,alluvial,65,41,64,23.8,79.0,6.2,158.9,Kharif,7,rice
chennai,tamil_nadu,clay,72,44,49,24.5,57.9,7.1,193.0,Annual,8,sugarcane
jaipur,rajasthan,sandy,54,26,39,28.0,43.5,8.0,26.7,Rabi,2,barley
siliguri,west_bengal,laterite,84,46,51,24.4,65.0,5.8,300.9,Kharif,8,maize
amritsar,punjab,alluvial,111,56,62,17.3,50.4,7.4,52.7,Kharif,8,maize
siliguri,west_bengal,laterite,75,49,42,17.2,82.3,5.0,278.6,Annual,4,tea
kochi,kerala,loamy,94,47,50,27.2,87.6,5.8,329.1,Annual,12,pepper
ludhiana,punjab,alluvial,70,52,42,12.9,57.7,7.2,146.3,Kharif,7,sugarcane
madurai,tamil_nadu,loamy,55,55,51,34.0,70.0,6.1,155.7,Annual,6,sugarcane
amritsar,punjab,alluvial,94,66,46,28.4,51.9,6.9,105.9,Kharif,7,rice
lucknow,uttar_pradesh,alluvial,69,37,39,22.0,45.8,7.0,82.6,Kharif,9,rice
chennai,tamil_nadu,clay,61,39,50,26.7,75.4,6.9,86.1,Annual,10,banana
lucknow,uttar_pradesh,alluvial,77,57,60,28.6,65.1,6.7,187.5,Rabi,1,wheat
jodhpur,rajasthan,sandy,48,28,25,37.5,12.1,8.3,39.5,Kharif,9,pulses
kolkata,west_bengal,alluvial,78,46,42,33.8,86.4,6.5,232.4,Kharif,7,jute
mahendragarh,haryana,sandy_loam,54,31,22,18.8,22.6,7.5,27.6,Rabi,12,mustard
chennai,tamil_nadu,clay,92,54,64,26.0,79.8,6.3,124.8,Kharif,8,groundnut
jodhpur,rajasthan,sandy,33,26,15,40.9,38.8,8.2,37.9,Kharif,9,pulses
amritsar,punjab,alluvial,113,43,40,10.0,53.9,7.2,43.3,Rabi,2,wheat
lucknow,uttar_pradesh,alluvial,95,58,60,24.2,46.2,6.9,209.9,Rabi,11,wheat
jodhpur,rajasthan,sandy,52,34,19,39.9,10.8,8.3,10.5,Kharif,6,pulses
siliguri,west_bengal,laterite,82,28,36,20.9,63.3,5.7,179.3,Kharif,6,rice
jodhpur,rajasthan,sandy,55,29,22,26.9,37.2,8.0,75.1,Kharif,9,millets
siliguri,west_bengal,laterite,74,39,36,18.2,67.9,5.6,215.6,Kharif,8,maize
jodhpur,rajasthan,sandy,32,20,26,37.2,10.4,8.0,26.5,Kharif,7,pulses
ludhiana,punjab,alluvial,76,50,40,17.2,41.3,7.3,97.7,Kharif,7,rice
madurai,tamil_nadu,loamy,58,50,37,28.8,65.4,6.7,183.5,Annual,6,sugarcane
jodhpur,rajasthan,sandy,36,11,24,30.1,25.3,7.7,78.0,Kharif,8,pulses
nagpur,maharashtra,black,90,65,43,29.7,58.1,6.8,191.1,Kharif,8,cotton
madurai,tamil_nadu,loamy,62,42,52,34.9,52.8,6.6,135.1,Annual,1,banana
thiruvananthapuram,kerala,laterite,52,48,55,27.5,85.7,5.9,298.3,Kharif,6,tapioca
lucknow,uttar_pradesh,alluvial,100,39,60,30.2,50.7,6.6,115.5,Kharif,7,rice
siliguri,west_bengal,laterite,55,49,42,25.7,70.6,6.3,340.8,Kharif,8,rice
lucknow,uttar_pradesh,alluvial,87,36,65,13.5,52.8,6.3,154.7,Kharif,6,rice
madurai,tamil_nadu,loamy,72,48,65,28.5,61.3,6.9,164.2,Annual,2,sugarcane
kochi,kerala,loamy,83,44,46,27.6,89.4,6.3,252.1,Annual,11,coconut
mahendragarh,haryana,sandy_loam,46,32,31,33.0,46.5,7.6,149.5,Rabi,11,barley
pune,maharashtra,black,69,32,59,31.2,60.8,6.1,108.6,Kharif,7,soybean
kochi,kerala,loamy,70,57,64,24.2,82.0,5.7,272.9,Annual,9,banana
siliguri,west_bengal,laterite,67,30,58,16.6,78.6,5.9,259.0,Kharif,8,rice
madurai,tamil_nadu,loamy,81,38,58,34.1,73.2,6.1,88.9,Annual,11,sugarcane
mahendragarh,haryana,sandy_loam,35,20,22,22.8,23.8,7.6,29.3,Kharif,6,bajra
lucknow,uttar_pradesh,alluvial,74,55,59,17.8,50.9,6.7,192.8,Rabi,11,wheat
mahendragarh,haryana,sandy_loam,60,21,42,22.2,38.0,7.0,149.5,Rabi,1,gram
chennai,tamil_nadu,clay,94,47,58,32.0,84.9,7.5,211.0,Annual,3,banana
mahendragarh,haryana,sandy_loam,47,38,20,24.4,45.8,7.4,126.5,Rabi,2,barley
ludhiana,punjab,alluvial,94,54,44,11.3,62.4,7.5,112.1,Kharif,9,rice
ludhiana,punjab,alluvial,90,63,42,32.7,48.3,7.3,188.3,Rabi,12,wheat
amritsar,punjab,alluvial,113,62,42,14.0,52.7,6.5,148.0,Rabi,12,wheat
pune,maharashtra,black,77,47,49,31.9,52.1,6.6,62.3,Rabi,2,gram
jaipur,rajasthan,sandy,45,19,40,26.7,39.4,7.2,49.4,Rabi,11,barley
chennai,tamil_nadu,clay,75,59,62,24.8,64.1,6.6,141.3,Annual,4,sugarcane
nagpur,maharashtra,black,63,38,75,24.9,49.6,6.1,90.5,Kharif,9,cotton
chennai,tamil_nadu,clay,101,47,61,28.3,77.7,7.0,162.6,Annual,6,banana
jaipur,rajasthan,sandy,30,24,39,21.0,21.5,8.3,99.3,Rabi,1,barley
lucknow,uttar_pradesh,alluvial,60,35,58,30.8,53.7,7.1,246.0,Kharif,8,sugarcane
lucknow,uttar_pradesh,alluvial,76,58,52,20.4,45.6,6.8,161.8,Rabi,1,wheat
chennai,tamil_nadu,clay,90,59,55,35.5,57.0,7.4,126.9,Annual,5,sugarcane
kochi,kerala,loamy,98,60,58,28.1,78.0,5.9,228.6,Kharif,8,rice
kochi,kerala,loamy,88,59,60,25.5,77.0,6.2,272.4,Annual,9,pepper
chennai,tamil_nadu,clay,75,49,71,31.8,67.7,6.8,88.8,Kharif,8,groundnut
jodhpur,rajasthan,sandy,23,13,38,37.3,24.4,7.7,31.8,Kharif,6,pulses
chennai,tamil_nadu,clay,65,37,56,26.7,69.4,6.6,187.3,Annual,6,sugarcane
thiruvananthapuram,kerala,laterite,85,32,52,27.6,70.8,6.0,318.8,Kharif,9,rice
kolkata,west_bengal,alluvial,64,40,64,26.4,61.6,6.6,237.3,Kharif,8,jute
mahendragarh,haryana,sandy_loam,37,22,49,30.2,22.9,7.9,43.3,Rabi,2,barley
kochi,kerala,loamy,80,32,43,25.3,75.8,6.5,307.9,Annual,1,coconut
kolkata,west_bengal,alluvial,90,40,62,20.3,69.8,6.8,150.3,Annual,12,tea
kochi,kerala,loamy,73,39,41,26.8,82.2,5.6,218.8,Kharif,6,rice
kolkata,west_bengal,alluvial,78,34,40,21.3,85.8,6.4,165.0,Annual,10,tea
lucknow,uttar_pradesh,alluvial,68,34,62,13.6,41.5,7.5,104.1,Kharif,7,sugarcane
chennai,tamil_nadu,clay,102,40,43,28.5,59.2,6.0,243.3,Annual,3,sugarcane
kochi,kerala,loamy,62,43,56,27.7,78.1,6.1,248.1,Kharif,6,rice
madurai,tamil_nadu,loamy,61,46,47,34.4,52.9,6.2,114.1,Annual,6,sugarcane
chennai,tamil_nadu,clay,86,56,58,28.0,61.5,6.3,148.0,Kharif,8,groundnut
thiruvananthapuram,kerala,laterite,78,43,60,24.0,74.7,5.8,274.5,Annual,10,coconut
nagpur,maharashtra,black,97,65,62,22.5,60.0,6.6,126.3,Kharif,6,cotton
lucknow,uttar_pradesh,alluvial,96,47,55,26.3,47.1,6.7,104.1,Kharif,8,rice
siliguri,west_bengal,laterite,77,30,47,27.8,70.1,6.2,262.5,Annual,6,tea
ludhiana,punjab,alluvial,94,70,35,18.0,47.4,7.1,59.1,Kharif,9,maize
siliguri,west_bengal,laterite,58,33,50,25.2,69.2,5.4,319.8,Kharif,8,rice
kochi,kerala,loamy,73,58,57,30.5,80.9,6.2,366.7,Annual,3,banana
kolkata,west_bengal,alluvial,64,54,60,32.3,77.3,6.9,254.6,Kharif,9,rice
amritsar,punjab,alluvial,115,64,47,19.8,52.8,6.8,80.7,Kharif,7,rice
ludhiana,punjab,alluvial,96,70,36,28.1,56.4,6.7,90.7,Kharif,9,rice
madurai,tamil_nadu,loamy,85,40,51,31.7,56.2,6.6,137.8,Annual,7,banana
ludhiana,punjab,alluvial,88,58,45,23.9,47.1,7.1,183.4,Kharif,7,sugarcane
jodhpur,rajasthan,sandy,26,21,22,36.8,25.0,7.6,72.8,Kharif,9,millets
jodhpur,rajasthan,sandy,25,10,22,22.5,34.2,8.0,36.6,Kharif,9,millets
jaipur,rajasthan,sandy,25,18,28,31.8,27.7,7.7,75.4,Kharif,7,pulses
kochi,kerala,loamy,79,47,53,24.8,89.7,6.5,299.6,Kharif,7,rice
pune,maharashtra,black,78,42,46,21.1,44.7,6.1,140.9,Rabi,1,wheat
lucknow,uttar_pradesh,alluvial,84,56,57,17.7,70.0,6.3,215.0,Kharif,7,sugarcane
chennai,tamil_nadu,clay,68,58,59,24.1,66.9,6.9,166.0,Annual,8,sugarcane
madurai,tamil_nadu,loamy,57,35,55,27.4,72.8,6.7,159.4,Annual,11,sugarcane
ludhiana,punjab,alluvial,71,53,51,32.0,46.7,6.8,140.0,Kharif,9,sugarcane
mahendragarh,haryana,sandy_loam,31,20,31,29.6,42.8,7.1,120.9,Rabi,2,wheat
pune,maharashtra,black,87,31,40,18.7,43.1,7.0,90.2,Rabi,1,wheat
madurai,tamil_nadu,loamy,92,55,41,34.4,56.8,6.8,119.4,Annual,8,banana
lucknow,uttar_pradesh,alluvial,65,53,36,34.8,74.6,6.7,101.1,Kharif,8,sugarcane
ludhiana,punjab,alluvial,76,52,30,34.3,57.4,7.2,149.4,Kharif,6,maize
ludhiana,punjab,alluvial,89,60,58,32.9,66.8,6.5,129.4,Rabi,11,wheat
lucknow,uttar_pradesh,alluvial,67,42,64,24.2,41.3,7.4,226.5,Rabi,2,wheat
chennai,tamil_nadu,clay,78,39,47,35.5,78.1,6.4,232.2,Annual,4,sugarcane
kolkata,west_bengal,alluvial,88,34,41,22.9,65.9,6.4,245.2,Kharif,8,jute
chennai,tamil_nadu,clay,91,53,46,26.5,71.3,6.1,135.1,Annual,2,banana
jaipur,rajasthan,sandy,56,18,26,39.3,38.5,7.1,88.2,Kharif,6,bajra
lucknow,uttar_pradesh,alluvial,79,58,49,27.4,40.2,7.5,158.9,Kharif,7,rice
thiruvananthapuram,kerala,laterite,68,32,38,25.1,79.6,6.3,245.8,Kharif,6,tapioca
amritsar,punjab,alluvial,108,46,48,19.4,50.3,7.0,75.3,Kharif,6,rice
siliguri,west_bengal,laterite,57,32,52,25.3,62.0,6.4,249.9,Annual,10,tea
chennai,tamil_nadu,clay,84,38,58,26.0,74.2,6.2,128.3,Annual,11,sugarcane
mahendragarh,haryana,sandy_loam,30,25,26,18.3,36.4,7.7,145.6,Rabi,12,wheat
amritsar,punjab,alluvial,96,57,43,28.2,45.1,7.5,61.1,Kharif,6,rice
madurai,tamil_nadu,loamy,69,32,35,23.8,59.1,6.5,193.2,Annual,12,banana
kochi,kerala,loamy,89,47,73,27.7,88.6,5.9,351.1,Annual,10,pepper
jodhpur,rajasthan,sandy,21,21,18,35.0,28.9,8.2,40.3,Kharif,6,millets
kolkata,west_bengal,alluvial,66,41,51,30.9,68.9,6.1,298.3,Annual,7,tea
jaipur,rajasthan,sandy,54,19,32,28.9,37.8,7.5,56.7,Kharif,6,pulses
nagpur,maharashtra,black,90,35,42,19.5,64.4,6.7,98.4,Kharif,6,soybean
lucknow,uttar_pradesh,alluvial,84,46,55,34.8,56.8,6.3,67.7,Kharif,6,rice
kochi,kerala,loamy,55,30,66,26.9,84.0,6.2,447.1,Annual,2,pepper
thiruvananthapuram,kerala,laterite,58,47,39,24.1,77.3,5.3,338.4,Kharif,9,rice
ludhiana,punjab,alluvial,78,47,34,22.9,45.4,7.1,92.6,Kharif,7,maize
jodhpur,rajasthan,sandy,40,14,31,26.2,40.0,8.1,30.8,Kharif,9,pulses
mahendragarh,haryana,sandy_loam,27,38,44,23.9,38.1,7.8,49.7,Kharif,6,bajra
thiruvananthapuram,kerala,laterite,65,41,56,24.2,85.4,6.2,222.7,Kharif,6,rice
thiruvananthapuram,kerala,laterite,60,54,55,28.2,72.4,6.2,354.1,Annual,3,coconut
siliguri,west_bengal,laterite,75,47,56,19.7,72.2,6.5,269.8,Kharif,6,rice
jaipur,rajasthan,sandy,26,19,37,20.4,17.2,8.3,30.2,Kharif,7,pulses
nagpur,maharashtra,black,75,44,44,29.0,64.9,6.1,166.7,Annual,6,oranges
thiruvananthapuram,kerala,laterite,68,45,52,27.3,78.2,6.1,318.3,Kharif,8,rice
jodhpur,rajasthan,sandy,25,30,31,36.8,37.8,7.7,37.0,Kharif,7,millets
thiruvananthapuram,kerala,laterite,85,50,57,31.7,82.1,5.3,302.8,Annual,8,coconut
thiruvananthapuram,kerala,laterite,56,37,61,29.3,83.1,6.1,235.1,Kharif,7,rice
pune,maharashtra,black,88,48,35,21.1,46.6,6.3,108.2,Rabi,2,gram
jaipur,rajasthan,sandy,26,32,44,26.1,32.3,8.1,103.4,Rabi,1,barley
chennai,tamil_nadu,clay,104,44,62,34.7,70.6,7.2,153.0,Kharif,6,groundnut
siliguri,west_bengal,laterite,56,37,45,20.5,66.0,5.7,204.7,Annual,12,tea
jaipur,rajasthan,sandy,50,25,24,29.8,17.8,7.3,86.4,Kharif,6,bajra
ludhiana,punjab,alluvial,78,51,37,25.1,55.4,6.7,158.4,Kharif,6,maize
chennai,tamil_nadu,clay,100,54,65,27.5,64.0,7.2,164.8,Annual,3,banana
amritsar,punjab,alluvial,104,49,56,11.8,57.3,7.4,60.9,Kharif,6,rice
nagpur,maharashtra,black,62,43,45,26.2,35.0,6.1,106.3,Annual,1,oranges
pune,maharashtra,black,70,47,56,21.0,44.9,7.0,189.9,Kharif,6,groundnut
siliguri,west_bengal,laterite,73,50,47,15.2,66.9,5.6,162.3,Annual,8,tea
thiruvananthapuram,kerala,laterite,59,49,60,26.7,80.8,5.5,384.8,Kharif,7,rice
lucknow,uttar_pradesh,alluvial,100,47,64,31.1,61.0,6.3,113.1,Kharif,8,rice
lucknow,uttar_pradesh,alluvial,85,35,63,32.9,64.7,6.1,90.0,Kharif,9,rice
jaipur,rajasthan,sandy,33,19,20,26.6,27.2,7.8,96.9,Rabi,12,barley
ludhiana,punjab,alluvial,107,45,58,19.0,58.1,7.0,198.6,Kharif,7,maize
mahendragarh,haryana,sandy_loam,33,26,44,10.8,28.6,7.8,96.2,Rabi,12,mustard
jodhpur,rajasthan,sandy,54,34,26,22.2,14.5,7.9,57.0,Kharif,8,millets
mahendragarh,haryana,sandy_loam,40,21,31,25.5,39.6,7.5,98.5,Rabi,12,wheat
mahendragarh,haryana,sandy_loam,36,37,38,26.2,37.2,7.4,43.9,Rabi,11,wheat
kolkata,west_bengal,alluvial,82,45,42,27.2,71.1,7.0,175.6,Kharif,8,jute
kochi,kerala,loamy,94,39,54,24.0,86.9,5.8,401.0,Annual,10,pepper
pune,maharashtra,black,55,60,59,27.4,51.4,6.9,134.8,Kharif,7,soybean
ludhiana,punjab,alluvial,94,49,44,27.8,65.1,6.9,167.4,Kharif,8,maize
ludhiana,punjab,alluvial,82,61,49,26.9,43.1,6.6,117.7,Kharif,8,maize
jaipur,rajasthan,sandy,52,25,21,27.6,34.8,8.0,96.0,Rabi,2,barley
ludhiana,punjab,alluvial,106,45,47,10.3,61.0,6.8,132.1,Kharif,6,rice
siliguri,west_bengal,laterite,80,48,54,15.8,63.3,5.1,172.8,Kharif,6,maize
jaipur,rajasthan,sandy,26,27,40,38.2,34.0,7.3,44.6,Kharif,9,pulses
amritsar,punjab,alluvial,77,57,46,22.2,37.1,6.6,138.2,Rabi,2,wheat
jodhpur,rajasthan,sandy,46,17,30,23.8,18.6,7.7,31.8,Kharif,8,pulses
mahendragarh,haryana,sandy_loam,40,29,46,18.4,56.3,7.6,89.9,Rabi,11,wheat
kochi,kerala,loamy,99,34,53,25.0,81.6,6.1,356.6,Annual,4,coconut
lucknow,uttar_pradesh,alluvial,99,36,39,35.2,70.2,6.8,109.0,Rabi,2,wheat
jaipur,rajasthan,sandy,56,28,30,32.5,41.5,7.5,41.0,Kharif,7,pulses
jodhpur,rajasthan,sandy,26,13,39,28.0,36.1,8.3,66.3,Kharif,6,millets
amritsar,punjab,alluvial,95,49,40,18.2,61.0,7.4,144.6,Kharif,9,maize
kolkata,west_bengal,alluvial,75,35,48,24.4,70.4,7.0,283.7,Kharif,7,rice
jaipur,rajasthan,sandy,45,39,32,33.5,44.3,7.4,64.1,Rabi,2,barley
nagpur,maharashtra,black,70,40,57,32.7,53.1,6.7,176.3,Annual,7,oranges
mahendragarh,haryana,sandy_loam,33,25,20,34.0,43.1,8.0,74.4,Kharif,9,bajra
siliguri,west_bengal,laterite,82,28,39,25.6,61.4,5.6,175.3,Kharif,8,maize
jaipur,rajasthan,sandy,36,34,27,36.3,36.1,7.9,78.4,Rabi,2,barley
pune,maharashtra,black,58,32,43,25.9,45.5,6.9,151.9,Kharif,8,sorghum
mahendragarh,haryana,sandy_loam,37,24,48,22.3,42.0,7.9,141.5,Rabi,12,barley
kochi,kerala,loamy,77,61,69,30.0,77.1,5.6,329.9,Kharif,8,rice
kochi,kerala,loamy,56,43,54,28.5,82.9,5.6,313.2,Kharif,9,rice
madurai,tamil_nadu,loamy,62,44,55,31.5,53.9,6.1,159.4,Annual,4,sugarcane
kochi,kerala,loamy,59,55,71,26.8,85.9,5.5,249.3,Annual,6,banana
madurai,tamil_nadu,loamy,58,55,60,28.8,55.0,6.1,218.4,Annual,11,sugarcane
thiruvananthapuram,kerala,laterite,53,53,56,28.1,79.1,5.4,265.3,Kharif,6,rice
nagpur,maharashtra,black,73,59,53,25.6,48.1,6.6,63.2,Annual,4,oranges
thiruvananthapuram,kerala,laterite,84,49,47,28.0,83.3,5.1,225.5,Kharif,7,tapioca
mahendragarh,haryana,sandy_loam,43,28,48,32.9,25.3,7.6,68.2,Kharif,8,bajra
siliguri,west_bengal,laterite,58,31,39,18.4,69.2,6.3,331.6,Kharif,6,rice
pune,maharashtra,black,91,58,35,16.5,66.5,6.3,75.4,Kharif,6,sorghum
kolkata,west_bengal,alluvial,82,52,60,20.8,86.3,6.2,214.3,Annual,12,tea
jodhpur,rajasthan,sandy,36,30,17,23.3,11.8,7.7,34.4,Kharif,8,millets
siliguri,west_bengal,laterite,57,46,41,25.8,64.8,6.0,170.6,Kharif,8,maize
jodhpur,rajasthan,sandy,39,24,25,29.7,11.5,7.5,54.7,Kharif,9,millets
ludhiana,punjab,alluvial,94,49,44,11.0,65.2,7.0,89.3,Kharif,8,sugarcane
ludhiana,punjab,alluvial,99,65,59,25.7,52.1,7.1,154.1,Rabi,12,wheat
madurai,tamil_nadu,loamy,80,52,38,27.7,52.7,6.5,134.5,Kharif,7,groundnut
thiruvananthapuram,kerala,laterite,57,32,53,28.6,84.9,5.6,258.4,Kharif,9,tapioca
kochi,kerala,loamy,67,40,66,24.5,88.0,6.2,416.2,Annual,11,coconut
kolkata,west_bengal,alluvial,71,36,48,25.0,76.2,6.6,196.0,Annual,4,tea
jaipur,rajasthan,sandy,59,26,27,28.0,22.2,7.4,85.6,Kharif,7,pulses
thiruvananthapuram,kerala,laterite,68,35,47,27.2,72.6,5.7,350.9,Kharif,7,tapioca
jaipur,rajasthan,sandy,29,36,30,31.9,23.0,7.6,74.8,Rabi,11,barley
chennai,tamil_nadu,clay,72,35,49,33.5,65.2,6.2,220.4,Annual,1,sugarcane
amritsar,punjab,alluvial,97,58,52,28.1,41.7,6.8,116.6,Kharif,9,rice
thiruvananthapuram,kerala,laterite,60,40,39,31.0,76.7,5.4,203.4,Kharif,6,tapioca
pune,maharashtra,black,62,60,35,25.2,54.8,6.5,184.0,Kharif,9,cotton
lucknow,uttar_pradesh,alluvial,74,47,62,28.6,46.7,6.7,150.3,Kharif,9,rice
jaipur,rajasthan,sandy,32,39,36,26.4,24.6,8.0,68.1,Kharif,6,pulses
jodhpur,rajasthan,sandy,20,34,34,23.4,23.3,7.6,15.1,Kharif,7,pulses
lucknow,uttar_pradesh,alluvial,69,36,44,27.6,59.6,7.3,243.2,Kharif,8,rice
kolkata,west_bengal,alluvial,75,52,61,26.3,74.1,6.8,270.2,Annual,11,tea
thiruvananthapuram,kerala,laterite,57,51,53,28.7,78.5,5.6,336.2,Kharif,9,tapioca
siliguri,west_bengal,laterite,67,49,49,20.3,61.0,5.9,286.3,Kharif,9,rice
jodhpur,rajasthan,sandy,38,34,23,22.4,28.4,7.9,21.3,Kharif,7,millets
lucknow,uttar_pradesh,alluvial,84,51,57,19.5,71.2,6.9,241.9,Rabi,12,wheat
amritsar,punjab,alluvial,107,42,59,13.7,64.5,7.2,95.0,Rabi,11,wheat
kolkata,west_bengal,alluvial,75,51,47,25.9,82.9,6.3,261.9,Annual,5,tea
chennai,tamil_nadu,clay,81,36,46,24.5,66.9,7.2,105.7,Annual,2,sugarcane
mahendragarh,haryana,sandy_loam,33,27,31,24.0,48.7,7.7,129.8,Rabi,11,wheat
kolkata,west_bengal,alluvial,87,47,46,23.1,68.7,6.5,157.3,Annual,8,tea
jaipur,rajasthan,sandy,31,24,38,28.9,32.1,8.2,58.4,Kharif,7,bajra
kochi,kerala,loamy,79,48,55,29.7,75.3,5.7,435.6,Annual,11,pepper
jaipur,rajasthan,sandy,51,28,31,23.2,30.6,7.5,73.9,Kharif,7,pulses
nagpur,maharashtra,black,91,56,48,23.2,31.6,6.0,183.3,Annual,3,oranges
madurai,tamil_nadu,loamy,51,47,47,30.6,52.2,6.7,132.8,Kharif,7,groundnut
mahendragarh,haryana,sandy_loam,26,32,44,18.4,28.3,7.1,134.1,Kharif,6,bajra
siliguri,west_bengal,laterite,78,26,55,24.0,65.0,5.4,329.7,Kharif,7,maize
lucknow,uttar_pradesh,alluvial,84,49,57,29.8,75.9,7.2,77.0,Kharif,7,sugarcane
mahendragarh,haryana,sandy_loam,28,31,46,24.9,29.4,7.6,87.7,Rabi,11,wheat
kochi,kerala,loamy,89,32,51,27.7,89.7,5.7,374.8,Kharif,8,rice
nagpur,maharashtra,black,94,63,51,29.2,32.0,6.7,66.9,Kharif,8,cotton
nagpur,maharashtra,black,100,49,66,25.6,39.7,6.4,83.9,Annual,4,oranges
madurai,tamil_nadu,loamy,55,34,39,30.8,60.7,6.1,199.4,Annual,9,sugarcane
lucknow,uttar_pradesh,alluvial,89,58,57,35.5,70.8,7.3,225.6,Kharif,8,sugarcane
kochi,kerala,loamy,60,32,62,28.8,89.2,6.2,385.4,Annual,2,coconut
mahendragarh,haryana,sandy_loam,56,21,39,21.2,40.2,8.0,32.3,Rabi,2,gram
chennai,tamil_nadu,clay,79,39,67,31.3,69.2,6.6,226.8,Annual,12,sugarcane
madurai,tamil_nadu,loamy,56,42,60,28.3,62.0,6.9,151.3,Annual,12,sugarcane
jaipur,rajasthan,sandy,58,32,45,41.1,27.3,7.4,74.5,Rabi,12,barley
madurai,tamil_nadu,loamy,51,32,58,30.5,72.0,6.8,102.6,Kharif,8,groundnut
siliguri,west_bengal,laterite,60,30,48,20.6,71.1,6.2,253.0,Annual,10,tea
chennai,tamil_nadu,clay,72,49,65,25.0,66.9,7.2,108.7,Annual,12,banana
jodhpur,rajasthan,sandy,38,28,33,27.3,19.5,8.0,19.5,Kharif,9,millets
kolkata,west_bengal,alluvial,75,44,44,26.1,89.2,6.8,188.4,Annual,8,tea
mahendragarh,haryana,sandy_loam,60,26,50,28.6,21.0,7.0,29.4,Rabi,12,gram
